uid,session_cnt,hotel_num,click_num,session_time,item_time,item_price,purchase_pct
B1C6D611-BDF5-48BF-A658-AEB19201B515,1,1,1,60,60,378,0
B1CBFCA3-3040-40B7-8B29-2062A1BBA477,12,3.4166666667,3.75,2731.8333333,553.18472222,234.75833333,0
B1CE3F80-0917-4AFB-84AB-0CB342F8DA0B,12,3.5,4.5833333333,1026.5,210.01841931,290.55793651,0
B1D54A66-E270-4A7D-B43A-C27EC117F4E7,26,3.1923076923,5.1538461538,2948.8461538,432.65855958,429.1170098,0.3076923077
B1E8BB9A-8404-44F7-A619-268E0B1BD457,1,5,5,1109,221.8,231,0
B1ECA0DE-302C-4B3D-8B0C-00B685378FA4,24,2.4583333333,3.3333333333,1677.5833333,420.95625,1140.7407895,0.4166666667
B1F0368D-861D-4330-A1C1-F8D49E131BF7,11,7.3636363636,11.818181818,3029.2727273,297.13014198,318.46801342,0.3636363636
B202653D-206A-4D4B-A480-C80190FA755C,12,5.3333333333,6.4166666667,1973.5833333,373.44457121,103.91746032,0.4166666667
B21B7A53-9A26-408C-B935-0A9BA4E1658B,137,8.9270072993,11.291970803,3343.6642336,327.4791679,323.61716396,0.0583941606
B2217AF7-837E-4EAC-9A08-A6F89BB90FA5,2,1.5,1.5,76.5,53.25,124.75,0
B222254B-B862-4C7A-A473-BF90FEEF2D32,2,7,7,545.5,68.966666667,114.46666667,0
B22448AA-E185-4FDA-A752-9F12DB4D35A6,35,3.5714285714,4.4857142857,1372.7428571,276.68513142,556.9805303,0
B22DB73F-68D8-400B-AB7E-D179200E58C2,38,2.3421052632,4.1315789474,2207.9736842,384.67837145,645.70245714,0.3947368421
B22E8FE0-264B-4970-BC6B-2410380899BA,6,2.1666666667,2.5,877.83333333,226.67592593,440,0
B2386673-20A3-49F0-ACDE-6268E81CF31F,41,2.6341463415,3.2926829268,1379.195122,316.11971545,280.20398039,0.3658536585
B2395609-EDAB-42D7-A95D-582A6C41216C,11,4.1818181818,6.0909090909,1555.8181818,217.04545455,218.50555556,0.2727272727
B23D7ADC-4818-4A90-BDF9-B017E1CB794E,13,5.7692307692,8.4615384615,3130.6923077,221.26026139,214.02125815,0
B23F2F20-B537-4AFF-9B4E-D9A75E47F1AC,21,3.1428571429,4.2380952381,2280.6190476,432.52739985,587.60668934,0.0476190476
B24736D1-8B5D-4B5F-8650-2E3A1C8B5930,4,2,3,1487.25,144.65,594.71111111,0.25
B24A4651-41D0-47E3-A694-6D781063EDF7,14,5.6428571429,7.4285714286,3038.5,357.63798057,627.88062384,0.2142857143
B252BC22-D355-4570-B980-7ECDCEAD2981,1,1,1,60,60,284,0
B254509D-221F-453A-9FC4-8CD40F81F889,2,1,1,60,60,65.5,0
B26209C3-73CD-41E3-B8BF-8D33CE61323E,3,7,8.6666666667,1808.6666667,109.36004274,111.04487179,0.3333333333
B262A37C-5AF6-4FED-8CBB-BC3A6E6FC095,29,4.1724137931,6.0344827586,1777.3448276,250.01574302,149.28390873,0.2413793103
B26324E8-BAB7-467D-917A-197876F14B36,8,2.75,4.875,3491.625,723.746875,987.22222222,0
B266EB2B-54FF-4488-BD5B-FFA82989D7C1,48,3.5,6.125,2133.1875,218.40737176,567.66615009,0.125
B266FE77-9CFA-4E72-B4D5-639EF443F1FE,5,4.8,6,591.2,86.542142857,42.442857143,0
B2709150-20AF-4C2C-A3D5-CF09614431EA,5,6.8,9.8,4286.6,452.28047619,230.10761905,0
B27AE96A-424A-44FE-B85A-BA4B956F0E57,5,5,8.2,2971,702.91225,241.375,0.2
B27F0FD3-1166-4EBA-B496-E3C631206AA9,1,1,1,60,60,326,0
B2861C78-AF7F-4D3F-943A-16E7325E07EC,1,1,1,60,60,318,0
B28B0721-73EA-4609-B566-D5D950210835,9,2.3333333333,3.1111111111,915.77777778,397.27314815,418.45833333,0.2222222222
B28DCF76-2DB9-496B-BAE5-87E3C5D77FBF,17,4.8235294118,7.8823529412,1878.9411765,274.49544131,920.86535311,0.0588235294
B298D62A-DF26-4712-B238-17AB9054CC4E,4,1.75,2.5,1214.5,563.41666667,138.625,0.5
B29F6E23-BF0D-4FB7-BEB3-5DAABD0FE0D6,1,12,16,4399,346.0625,212.16666667,0
B2B00E35-8E22-4F8A-8496-C30C6DAC5E12,2,1,1.5,159,94.5,391.5,0.5
B2B4E959-293B-4C7E-A4B1-8F7C18618508,1,4,4,1190,297.5,212.25,0
B2BC73CA-2D3F-4E41-8DAC-4E58CDCB5FCA,8,3.25,4.75,3600.625,647.25052083,134.92142857,0.375
B2BC92BB-2A62-4C89-83B9-6337CEC3683A,2,4,6.5,809.5,66.833333333,244.75,0.5
B2C55BFD-74A0-473F-ADB7-B89BDE70F121,1,13,17,632,36.41025641,455.30769231,0
B2D5990F-B7CE-45D5-A65A-FEC70CFDD3EA,3,3.6666666667,3.6666666667,267.33333333,69.466666667,140.53333333,0
B2DB8185-2623-4FA8-8BED-21C98DD4D536,50,2.62,4.12,2803.7,638.99489298,353.08042367,0.48
B2E7878A-6886-481C-992A-BE051D4DD1DB,3,2.3333333333,3.3333333333,997.33333333,190.2037037,1395.4444444,0
B2F0B6CB-16F5-408F-AA37-AAABBAC143E0,4,1.75,2,367,125.875,775.5,0
B2F7384F-3320-4FD7-967E-F25BB592AD43,14,5.5714285714,6.7857142857,2325.4285714,272.78937075,426.33522534,0
B300DD1D-5E44-4897-8EB6-568FC52ECA1D,19,6.3684210526,10.842105263,4864.5789474,303.0126641,737.57142857,0.0526315789
B304DB95-4F02-455D-857C-0F51297794FC,48,2.4166666667,4.5,2546.2916667,372.65889481,422.5625,0.2083333333
B3062BA1-7FEF-4F63-B1C5-324AA41B6FEF,12,4.5,6.6666666667,2215.25,207.77794312,481.69007937,0
B310FA3B-CC13-44F0-B198-ED90FF28F4FE,7,2,3.1428571429,1068.5714286,190.08035714,166.67857143,0.4285714286
B311336D-EF5D-4AC7-AAE1-41BD4EE73B83,2,1.5,2,118,59,341.75,0
B3181E1C-BEAC-4E67-88AD-F472A87A646B,8,2.625,3,144.125,55.054166667,316.03333333,0
B319214B-1169-4167-ADB3-F6861CA0E725,13,2.1538461538,3.0769230769,1674.1538462,368.48717949,242.44230769,0.2307692308
B31B61CA-22EC-460B-A63E-D25976B546C5,4,7,7.25,459.5,61.096590909,83.911931818,0
B31C48B0-A185-4120-A2C7-126B7AA076C8,5,1.2,1.2,197,122.5,147.6,0
B32FC4FA-8190-4638-8844-740E551922A9,56,12.964285714,17.232142857,4093.8392857,301.03752582,565.29146685,0.1428571429
B333A459-8957-48AB-8A5B-8B49CD8C0A3E,28,1.3214285714,1.9285714286,633.53571429,230.46130952,146.70833333,0.4642857143
B3358E4A-062E-4EE7-8774-C737EF7C4FC7,11,3,4.0909090909,1314.6363636,159.8849026,185.41468254,0.2727272727
B34AF28E-837D-4962-8D5C-F40DBE13E18A,4,9.75,12.25,1716.5,101.74756494,148.08279221,0.5
B34F077C-AC79-4363-98CF-3D7145D02FA5,10,8.4,9.3,3167.6,533.97333333,475.11977778,0
B34FA775-6B9F-4B7B-8F81-33CAFEB767AC,1,1,1,60,60,449,0
B34FF1F6-1780-44A5-A6EA-1E4401BA0458,6,1.8333333333,5.3333333333,2504.6666667,409.56481481,228.30555556,0.1666666667
B35479D8-3A1A-490F-AF78-EFFAA71F44F8,1,14,17,953,59.392857143,417,0
B354CFCA-58C0-49D0-87DA-74CAEB8BCCF6,4,1.75,2.25,278.25,114.83333333,668.5,0.25
B35DD21E-81D4-40B7-B648-C595CEEB59A9,5,3.6,4,1642.8,411.63333333,285.16666667,0.8
B3601A05-B7DB-49E3-B3CE-49825D9661AA,3,1.6666666667,1.6666666667,80,50,318,0
B3611A32-9A4A-46FC-B917-7C40148A42F4,153,2.4379084967,3.5424836601,1692.8366013,352.00499249,244.093244,0.0392156863
B3788121-4B3A-4EEA-A297-CE3226A13844,6,4.6666666667,6.5,3183.5,319.25474834,1865.011396,0
B3892B63-B32C-4FBC-AF58-CD0B409FA514,12,7.3333333333,11.75,3262.3333333,321.5244983,495.57012987,0.5
B39284E2-D95F-4EFD-B5C3-EF49D34189F9,5,27,43.2,4830.8,123.93283838,274.91144419,0
B396FA0B-1AEB-495A-9FC6-41E384BFE046,6,3.8333333333,4,403.83333333,78.00297619,184.01428571,0
B3A1E5A4-0F07-4D21-B266-B312106D6DA9,1,1,2,264,132,288,1
B3A378F4-1756-421E-B228-71342CBB28D2,13,9,12.769230769,4920.5384615,305.63170024,371.01056166,0.4615384615
B3A5378C-BD54-46E4-8E06-254E9FE1F513,5,3.6,4.2,436.2,74.721428571,223.55714286,0.8
B3AE92E5-93C2-4420-9782-B1BDA6DFE11E,4,5,7,2728.75,588.60119048,103.4047619,0.25
B3BF8EE2-AA1D-4D35-822B-1E618F297D95,2,5,6.5,3518.5,289.76190476,659.33333333,0
B3E3F202-22F1-48B1-A7A3-A8A6008FF72A,3,2.3333333333,4,3860.6666667,806.58333333,267.11111111,0.3333333333
B3E5D13E-0245-42AE-A61C-EF4DAA232122,6,1.6666666667,2.6666666667,1476.5,520.16666667,1313.6944444,0
B3E96E50-1E96-4467-B9F7-A2A8C8F8B1A8,31,6.1290322581,10.290322581,3286.4193548,292.25195789,490.21130193,0.2580645161
B3F624CF-A08C-484C-9A33-AE25DC94406B,6,3.1666666667,4.8333333333,1222.6666667,389.44560185,447.45833333,0.1666666667
B3FE18DD-E443-4A41-A55B-159C3B5DC437,9,1.7777777778,1.8888888889,475.11111111,214.51851852,499.20833333,0
B4000243-7EDC-4878-B8F1-C26D13B29161,6,2.6666666667,4.6666666667,3351.6666667,388.56111111,366.6468254,0.8333333333
B4008CD9-5092-428D-979D-DC4CBAFFA9A7,22,3.6363636364,5.1363636364,1199.0909091,186.03234994,106.94444444,0.2727272727
B40376D8-26E3-4599-81AF-B37BC96CB19F,25,5,5.92,985.24,193.83824837,73.759703882,0.44
B40945E0-8F60-4E2F-BE08-8ACBFB2406B7,4,1.5,2.25,996.5,497.25,1393.8888889,0
B40AB7DB-A4AF-4DF7-9A19-36F374970CCE,44,5.5681818182,6.9545454545,1478.6136364,177.26023642,306.46179192,0
B41D7223-3D7A-4569-8AA6-664A736926A2,4,2.5,3.75,662.75,208.47916667,279.875,0.5
B41D842A-1568-4E47-BD37-F8BD9D983732,40,4.15,5.525,1626.8,308.75747544,173.62461101,0.2
B4235287-8305-4AE4-AEFE-65E09EB457F7,3,3.6666666667,4.3333333333,1273,281.34444444,263.06666667,0
B4389485-E0E6-4BEE-B203-3D8C6D58516C,2,3,3.5,305,73.9,404.61,0.5
B45372B4-C64A-4AEB-8762-FA15DA3443A5,101,4.4158415842,6.1881188119,2486.0594059,354.4700595,580.942377,0.0099009901
B45EB038-C67D-42A5-81B9-6976AEDA3969,1,4,4,256,64,356,0
B45FA60F-9C84-4750-BA6E-056D3BF670CF,4,2.5,4,2244.25,429.8,517.05,0.5
B4760D73-444B-47CE-9276-81215096E912,29,4.7931034483,7.1379310345,2728.5862069,330.89070711,624.11978011,0.1034482759
B48C4AEA-1F7C-4077-9282-B36693B28A7B,2,2,4.5,1360,200.45833333,158.5,0.5
B48EEF15-A8E1-40DB-A7AD-AF21BF419BA0,3,1,3.3333333333,2082,502.72222222,1435.8888889,0.3333333333
B49BD4EB-6D96-43B4-83D6-CD472598DBD9,10,2.8,4,2237.7,238.40458333,185.83833333,0.1
B49CA7D8-9A77-4358-AA40-CEDDC31637F5,11,4,5.0909090909,1507.8181818,222.02031987,528.34313131,0.2727272727
B4AA019A-58DC-4A45-BF73-92432FA0D47C,50,2.64,3.3,1912.4,381.61519006,311.27106295,0.38
B4AFF373-F4FC-4D14-8F5F-C17E81475DEE,7,4.5714285714,6.2857142857,2228.4285714,160.46915584,250.05321068,0.2857142857
B4B64CBF-9B9C-4F36-AF3F-F6FB5FD85C2A,5,5,8.4,4325.4,283.50083333,255.87666667,0.4
B4B72618-FB40-487A-8583-FB654C0B8FE2,3,1.6666666667,2.3333333333,116.66666667,56.333333333,356.5,0
B4BAEBC2-18B2-4EA5-AFE0-940762E130A0,1,6,11,1097,105.33333333,288,0
B4C4B169-426B-4C6F-9242-C84B254A048D,5,47.2,57.8,4221.4,97.300227072,380.3533369,0
B4C6D660-0AF7-4E92-82D1-4D831903D2B9,1,2,2,1032,516,224,0
B4E14BAC-B579-467B-889E-AE7A4F86F0D8,92,1.3804347826,2.2065217391,1935.0543478,524.61734601,175.89735348,0
B5082F98-2119-4507-876D-5DDB5DA5A782,91,10.285714286,12.912087912,4101.4175824,343.70802375,277.77104821,0.2087912088
B50DF9E1-341A-487E-8339-BAC97B09FB9E,4,8.25,9.75,1746.25,101.30576923,155.11153846,0
B516AABE-3016-4FDA-8D36-981BA1C20976,5,6.6,8.2,2503.6,130.23169935,1471.7686275,0
B516C391-C7E7-40C6-AB6A-AF59A2217A63,12,3.0833333333,4.4166666667,1732.5833333,325.10486111,389.4387037,0.1666666667
B5174CC1-4B46-4A89-B21B-D10F337B0022,11,3,5.0909090909,3544.9090909,236.38870851,217.94121212,0.9090909091
B524939B-C625-4876-BC82-0E81040F1214,92,6.8913043478,9.9239130435,3047.5978261,346.8168987,42.462756111,0.5217391304
B526AB5D-0F96-4AAB-9F5F-C223A28988D6,3,1.3333333333,2.3333333333,2636,1262.6666667,226.66666667,0.3333333333
B527949C-F071-4873-93A2-407D8E3B6BE1,12,15,24.333333333,4819.4166667,300.74564334,254.25978235,0.1666666667
B5415140-A57E-4A8C-B75A-381C012E9543,7,3.7142857143,5.2857142857,446.28571429,85.684173669,32.383753501,0.4285714286
B545196C-4FFF-42F7-B8A6-4EF4992F9603,4,1.5,3.25,1081,176.18333333,176.125,0.5
B5493152-7EF4-46A0-B952-5D5C6B3FE4A0,30,10.8,11.8,1778.7333333,173.65831504,521.62498328,0.0666666667
B54BC743-36B3-4AF8-843C-4C5DCF15A9B3,1,3,3,264,88,138.33333333,0
B54EB146-5568-46F5-876F-BC61734913D6,20,4.6,7.5,2613.1,143.58562209,753.29680556,0.05
B5581C4D-702B-446C-8612-71C26769B956,143,1.4545454545,3.993006993,4910.5104895,588.78781672,200.32483979,0
B558FE4D-FB6F-4840-81DC-D878222A3542,12,2.0833333333,2.8333333333,833.58333333,191.90335648,230.19166667,0.3333333333
B567D92E-DDAE-4634-B419-B0C8064CBC4B,14,2.5,3.0714285714,1323.6428571,177.10436508,247.825,0.0714285714
B585ADD8-1F09-4EA1-823E-896B8B64C055,12,4.25,5.3333333333,1244.25,225.25324074,166.01851852,0
B58E739E-6142-4D42-BF7E-DC0FF63EB960,3,2.6666666667,3.6666666667,633,144.24444444,3094.9333333,0
B5924C0B-E591-4843-B23F-98CA068B0149,42,4.2380952381,5.9285714286,3063.2857143,445.05767157,333.18680453,0.0952380952
B5992BE0-E5F9-4C23-8A07-ED30DEE19E28,4,10,16.75,2171.25,110.57834321,1562.3598814,0
B59D8B84-9CD3-4CDA-9920-574DFB946E20,43,1.7906976744,2.7906976744,1654.627907,433.44702842,144.16366366,0.6046511628
B5A00A44-DABE-4063-977A-FC16DAE5F04B,5,1.2,1.4,68.6,56.15,448.1,0
B5A42863-8978-44D5-8270-16EF1E3C9DA8,7,3.7142857143,8.5714285714,2019.4285714,116.91588057,159.44285714,0.1428571429
B5A5B5C6-E698-4CB3-AF5D-10D220E68661,2,4,7,2756,149.86904762,168.28571429,0
B5A764D7-C7CB-4AB6-A30B-5B0E1B5AB0CB,21,7.4285714286,10.904761905,3808.952381,368.50486605,1087.9944444,0
B5AD1D14-8E79-4F83-BFF8-DCF2137A7B88,3,11,15,1807.3333333,112.12938913,305.27561328,0
B5BA5E6E-4A80-42EF-9B7C-14C30A8DEABD,3,1.6666666667,1.6666666667,119.33333333,69.666666667,289.5,0
B5BF67C9-EFD7-46D1-A016-9A9ABBB5B6E5,6,5.8333333333,7.3333333333,1723.8333333,305.79785955,140.37193362,0
B5C4A252-C4C4-4245-805D-F424158F52CC,24,4.25,5.0833333333,1339.4583333,238.9730464,199.43843765,0.0833333333
B5CCC9EE-587B-491A-8078-509061B05270,11,4.0909090909,5.9090909091,2064.4545455,183.05883838,127.09166667,0
B5D155F9-6153-4F8D-8014-A4201F670A0D,7,7,11.285714286,3756.1428571,326.84082002,932.27701124,0.2857142857
B5D45625-2019-4A94-BA2F-029483648B30,2,6,7,473,65.090909091,185,0.5
B5E016F8-ED57-4923-9B3F-C68157A475DC,8,5.25,6.375,1172,126.07767857,293.27755102,0
B5E7513A-78ED-4263-82BC-899F47CA34D0,3,1,1,60,60,246.33333333,0
B5E88F70-95D2-4C27-8FFD-028E27085E08,44,8.6136363636,12.431818182,2933.9545455,260.77170278,204.10960728,0.1136363636
B5EC9294-E72F-40E8-9862-DC339B05CC36,7,8.7142857143,11.428571429,3568.2857143,211.18118581,343.93856209,0
B5ECA5AE-832B-4B7E-BDFF-D0DEE8E8C245,4,11,13.5,1812,93.429738562,594.53921569,0
B5EF3EFF-BD31-42CC-8605-B66AC0F8A342,4,11.25,13,1915,120.04071429,923.6402381,0
B5F50C48-8B4E-4B4A-94D6-F7CE89524D2C,3,10.333333333,11.333333333,3635.3333333,230.68095238,271.11428571,0
B5F61510-4A1F-493C-859C-42EB3630C470,4,1.75,2,192,78.645833333,1785.25,0
B602B378-41DE-4B5F-A4F6-677B9005AFC3,41,4.3658536585,5.7317073171,2218.5853659,374.61894803,264.18759048,0.512195122
B60600BF-8647-4D17-B404-66F95ED06E68,18,4.6666666667,4.9444444444,442.16666667,94.115740741,272.37037037,0
B61C06BC-0D4B-4945-BF23-AC0745C37C16,6,5.1666666667,7.1666666667,2537.3333333,348.14007937,116.07440476,0.3333333333
B61CD692-AA88-486F-B13D-1EE889D7B98F,16,9.9375,13.625,2353.6875,237.94786355,322.623536,0.375
B6240C34-B03E-408A-AC8B-0E767FF17CE0,2,1,1,60,60,370.5,0
B62B3917-768B-43F5-AA24-EE6AD9FC7AC0,10,31.2,47.6,3606.1,202.39680906,753.56809777,0.1
B631DAD5-E88F-4645-8FB0-A3B920D29C8C,1,1,1,60,60,305,0
B63F42D9-3B48-4411-B1F3-1D0D071E72D4,1,6,7,687,77.833333333,145.83333333,0
B64832FF-DC10-4B40-8D1A-D1195E00FE5F,14,6.3571428571,11.714285714,3413.2857143,261.00637401,798.05970134,0
B64E965E-4474-4A86-9089-ADB662A03DDD,101,1.2376237624,1.9603960396,2104.2871287,565.90709571,170.42331731,0
B64F7397-20C7-4749-AB66-107069784A86,6,1.5,1.6666666667,92.5,56.986111111,393.25,0
B6535D12-B9E5-4B2B-AB30-671B3567C749,45,5.5777777778,6.9111111111,2577.3777778,295.97090257,203.42867042,0.1333333333
B655DBF4-5C26-4B88-9F33-C18633A1A017,80,6.55,8.3,1632.75,246.34742242,416.77451815,0.4
B65CB9C4-C24C-4F78-8715-A4AFDF0B41EA,15,4.4,5.4,879.46666667,165.06698413,1112.6083333,0
B668C181-40F7-4CA1-A53B-73C66DC4C0E2,2,4,4.5,658,114.83333333,235.66666667,0
B6762D53-51D2-4878-A315-5103499BAE2F,30,1.2333333333,1.6333333333,367.33333333,152.75555556,141.66666667,0
B676AE46-25CF-412D-A5F6-CB75A99624CC,59,1.6101694915,3.186440678,2887.4915254,660.08380934,215.87172619,0.186440678
B6784601-FABC-4C52-ACA2-F35B00BA961F,1,2,2,393,196.5,91.5,0
B67EA0E7-4677-4CD2-9CC1-9ED493C381ED,11,3.6363636364,4.5454545455,645.90909091,127.62967914,1639.2533333,0
B6840762-24F9-4B76-8E52-96F9944CBFA1,9,9.8888888889,15.777777778,3252.1111111,81.328942318,136.4105042,0.1111111111
B6868257-0EB6-4390-B77C-67F45293C555,21,4,6.4285714286,2609.2380952,290.03933422,907.71405229,0.2380952381
B687EF92-331D-4E27-B548-63E15FF815C9,3,6.3333333333,7.3333333333,558.66666667,57.361111111,143.77083333,0
B6933431-5F9D-4A1C-B3CC-221B1D51F6EC,26,3.8846153846,5.6153846154,1230.6538462,226.87258131,230.40230303,0.1923076923
B697A01B-D3B0-4167-82C6-58CBA51DD1C9,12,4,7.3333333333,3220.25,415.59135802,216.5788642,0.5833333333
B6A0D683-FF28-45AB-8A16-D36AE454CC9C,1,2,2,466,233,108,0
B6A2E7F1-6128-4D40-8A0E-24A792887747,1,2,2,130,65,118,0
B6B5326C-3199-4F3B-B91D-6319862CF257,11,9.7272727273,16.454545455,1444,223.81166327,213.61328671,0.5454545455
B6B8A055-11C1-4A97-B0CA-619924CF5407,2,1,1.5,112.5,71.25,105,0
B6BAFD31-3A09-40B9-BD92-3FDD77520D1B,3,3.3333333333,7.3333333333,2345,291.76587302,244.66666667,0.3333333333
B6CFDEBB-2B37-4F53-9ED7-3F7D2FC30807,3,1,1,60,60,1017,0
B6D21152-C897-4CD5-927E-8D163A81070F,3,1.3333333333,2.3333333333,1627,434.16666667,225.5,0
B6DC8F05-D659-4906-8197-6EA1D46E30FC,2,1,1,60,60,362,0
B6E0A0A4-90B1-41A1-AE7A-9C6507F4B974,5,3.6,4.4,2628.8,360.72222222,191.92222222,0.2
B6E6ECC4-20B5-4FBF-867D-38A98A577CCB,17,2.8823529412,3.4705882353,953.94117647,328.87916667,151.42779412,0.0588235294
B6E82B14-5C72-4BA6-A814-DC5D5445351D,5,6,10.4,4232.8,979.36426667,177.086,0.2
B6E8BE81-6C68-4CAF-9F78-1ABD79E77CF5,6,3.3333333333,4.6666666667,1871.5,214.18287037,581.7,0
B6F61607-320B-4469-9889-BC5477F1D048,13,11.461538462,16.230769231,4052.0769231,163.54821896,343.53701052,0.3076923077
B6FA66AD-2639-4073-8066-987DF541B0C1,19,3.7368421053,4.2105263158,1031.4736842,242.90979532,361.15277778,0
B70D492C-F930-45F1-B131-6A30E33A79DD,3,4,4.3333333333,1424.6666667,223.5952381,1048.6309524,0
B70FECB6-A474-401C-AF45-32FC3C9825F5,4,9.25,11.75,2965,113.58806818,106.61147186,0.25
B71639F7-1C22-450B-BC0B-AB9ED04123B1,14,1.8571428571,2.0714285714,703.85714286,288.56547619,635.81410256,0
B720B107-4D55-4C4E-BE28-A41DFAEDDF0F,9,1.3333333333,1.5555555556,89.111111111,57.981481481,317.14814815,0
B7226B12-9127-4FDD-BDC1-F9045BD7E46A,2,2,2,100.5,50.25,376,0
B72668B0-53B1-4BB2-AD1D-6F06E2495B04,4,3,4.25,1580,231.30208333,2402.0625,0
B7379773-A79C-415B-91B8-773E59856A7F,17,4.8235294118,5.7647058824,2121.9411765,395.77603067,195.23076923,0.1764705882
B74352C7-F490-47A7-A20A-848816408D65,2,4.5,7.5,656.5,69.125,137.66666667,0
B7489FD5-238C-4E97-9861-39A0FC2C3323,3,3,5,497.33333333,98.023809524,438.52380952,0
B7520178-2D25-4328-AF58-92EA97168D12,5,5.8,6.8,1016.2,84.628181818,95.794318182,0.2
B7583E6C-503C-462A-8176-49407DBC7527,71,10.281690141,14.084507042,3860.2816901,202.31260545,545.42943286,0.0985915493
B75A908F-6D37-4A73-ADEF-B934956A64FF,5,3,3.6,499.2,176.68666667,2321.4666667,0
B75BBBC8-99B7-4853-AE30-026C9DBEC6A8,7,3.1428571429,5.7142857143,1103.7142857,242.62539683,1089.3197279,0.2857142857
B7613A59-A5EF-494C-8C08-AA35912FB20F,15,4.6,5.6,3393.3333333,499.37365079,209.91355873,0.2
B7631A12-CB2E-4FED-A6BB-E6E4386DD7A1,6,4,6.1666666667,2224.1666667,702.71309524,190.42142857,0.1666666667
B787F6E7-D1BA-4FDB-A6B2-1271AFED62EE,2,3,3.5,2544.5,769.75,417.375,0
B79159E1-4BE4-4B81-88BA-30BB9CC61AB5,12,5,5.9166666667,2059.9166667,226.54440236,393.95730028,0
B798B31A-63C1-4585-9127-06889B672392,15,2.6,3.2,369.06666667,74.659393939,229.68333333,0
B79A746C-87DB-4E65-BCE7-223D25EE742D,5,4.4,8.8,4618.4,666.51133333,205.28933333,0.4
B7A09BAB-373D-4696-AEBA-E31F55D6C0AD,6,6,9.6666666667,4644.8333333,215.68460999,921.80740741,0.1666666667
B7AA88B6-E2B2-431E-B407-1599862D3F92,14,19.071428571,27.571428571,4149.5714286,176.11206427,136.00468099,0.1428571429
B7B50628-29E2-4C44-BDC9-F691A0E77723,6,3.6666666667,4.3333333333,1105.1666667,378.61904762,258.67460317,0
B7C1BEA0-1F70-4A23-B0EB-343FD7B39D68,28,3.1785714286,4.4642857143,1297.9642857,215.21031492,376.32564846,0.4642857143
B7CC8A18-306F-4DE6-A2D8-68822A504D29,12,2.8333333333,3.5,901.83333333,117.79513889,237.16277778,0.0833333333
B7E294D8-C2BA-4A1E-A5C3-68AE2150676C,17,9.7647058824,14.470588235,3425.9411765,149.09695834,473.42571298,0.2941176471
B7F1F694-C98D-4F4B-8725-46B5586D3D57,7,1.4285714286,2.4285714286,495,159.33333333,256.16666667,0.1428571429
B7F3FABF-0498-43B8-B549-812CA99B3154,34,1.1764705882,2.6176470588,123.5,70.775630252,93.947058824,0.9411764706
B7F98221-95E0-4F58-A0D7-D82276C2D2F3,14,7.0714285714,8.5,1444.4285714,111.55974963,399.85580045,0.0714285714
B80471EF-6098-46B3-BDEE-E2FCA2C58493,4,1,1.75,308,151.75,353.75,0
B80717B0-A063-4CF4-B1DE-EB1D0CAB5A38,14,10.714285714,15.714285714,3950.5,298.46918848,147.62083333,0.4285714286
B807DA55-61E2-409B-AE32-CFF70DD978B3,2,2,4,2266.5,667.5,128.83333333,1
B80DD8A9-03AA-471F-BEDA-852F76073EF1,22,1.5,2.4090909091,647.36363636,166.17045455,86.041666667,0.8181818182
B80F499E-E036-4820-B05B-B5936F89EE54,45,2.0222222222,3.6222222222,1873.9777778,291.10593542,1885.3557002,0.0888888889
B80FE032-E899-44C8-AD9D-366BCD023A69,5,4,4.2,588.6,112.86944444,114.35555556,0
B8126A37-BECF-4746-97CF-6266DF8F0F70,1,2,2,89,44.5,139,0
B819B80D-E180-45BF-94D3-21C7174A8179,6,5.8333333333,8.6666666667,3270,347.45625,388.88194444,0.1666666667
B81E982E-97EA-4F4C-A0BA-0543DAC77FA6,7,5.8571428571,7,1346.4285714,140.73469388,160.92244898,0
B823BD55-A94D-4148-AD7F-35D435CCD744,5,2.6,3.2,220.4,61.15,2368.5,0.2
B832BFF9-8231-4130-84B7-6A8DF0D1B2C8,30,5.5666666667,7.5,1866.7333333,190.09321308,142.49090513,0.2666666667
B83B81F1-95A2-4309-92C1-9F88D793A186,20,3.3,6.6,3496.65,297.93505952,556.15625,0.05
B85188EF-9E19-4BC8-81C6-39A4776054E8,2,1.5,1.5,71.5,50.75,471.75,0
B856498E-2041-44E7-B918-2AC7C83C6B49,8,5.625,7.625,3191.125,327.25397157,389.59057971,0.125
B857F69C-AEEC-41E4-BDB8-958187299C39,1,2,2,77,38.5,139,0
B8601900-D64D-4F89-B712-CFA8D93E9D1C,12,1.8333333333,2.75,2221.75,401.97777778,215.49333333,0.0833333333
B8627DB8-2605-4F9C-BBBA-6F944D089FEF,1,3,3,2134,711.33333333,229,0
B8715D94-4D69-421C-BDAF-CD7F8A13FE1D,4,1,3,312.75,112.6875,96.5,0.25
B8791D67-428F-4379-9480-FC7C1FD8552A,24,3.1666666667,4.1666666667,1736.8333333,331.78929924,144.10606061,0.2083333333
B87B55F6-5D66-478D-B2B0-8C0C797529E5,3,19.666666667,27,4154.3333333,140.90605389,125.56718346,0
B88147F6-112B-443B-AC9A-956332B7B997,3,2,2,1093.6666667,303.41666667,189.16666667,0
B8822711-5799-4699-B437-B6E1EFEE2F5C,9,5.5555555556,6.8888888889,1315.5555556,145.59473234,932.84749455,0.2222222222
B88B912F-B004-4F4C-99FE-FAC663FF3153,5,2.6,2.6,1684,441.25,201.76666667,0.2
